timestamp,event,bar_time,atr_norm
2026-02-04 20:20:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:20:00+02:00,SHORT,194.73
2026-02-04 20:25:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:25:00+02:00,SHORT,194.84
2026-02-04 20:30:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:30:00+02:00,SHORT,194.8
2026-02-04 20:35:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:35:00+02:00,SHORT,194.85
2026-02-04 20:40:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:40:00+02:00,SHORT,194.97
2026-02-04 20:45:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:45:00+02:00,SHORT,194.84
2026-02-04 20:50:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:50:00+02:00,SHORT,194.96
2026-02-04 20:55:01,TRADE_BLOCKED_MARGIN,2026-02-04 22:55:00+02:00,SHORT,194.44
2026-02-04 21:05:01,NO_TRADE_LOW_CONF,2026-02-04 23:05:00+02:00,0.5190238
2026-02-04 23:05:01,NO_TRADE_LOW_CONF,2026-02-05 01:00:00+02:00,0.5126173
2026-02-04 23:15:01,NO_TRADE_LOW_CONF,2026-02-05 01:15:00+02:00,0.5151014
2026-02-04 23:30:01,NO_TRADE_LOW_CONF,2026-02-05 01:30:00+02:00,0.5413495
2026-02-04 23:35:01,NO_TRADE_LOW_CONF,2026-02-05 01:35:00+02:00,0.54278725
2026-02-04 23:45:01,NO_TRADE_LOW_CONF,2026-02-05 01:45:00+02:00,0.50436485
2026-02-05 00:20:01,TRADE_BLOCKED_MARGIN,2026-02-05 02:20:00+02:00,LONG,194.92
2026-02-05 00:25:01,TRADE_BLOCKED_MARGIN,2026-02-05 02:25:00+02:00,LONG,194.96
2026-02-05 00:30:01,TRADE_BLOCKED_MARGIN,2026-02-05 02:30:00+02:00,LONG,195.03
2026-02-05 00:40:01,TRADE_BLOCKED_MARGIN,2026-02-05 02:40:00+02:00,LONG,195.1
2026-02-05 00:45:01,TRADE_BLOCKED_MARGIN,2026-02-05 02:45:00+02:00,LONG,195.1
2026-02-05 00:55:01,TRADE_BLOCKED_MARGIN,2026-02-05 02:55:00+02:00,LONG,194.96
2026-02-05 01:00:01,TRADE_BLOCKED_MARGIN,2026-02-05 03:00:00+02:00,LONG,194.94
2026-02-05 01:05:01,TRADE_BLOCKED_MARGIN,2026-02-05 03:05:00+02:00,LONG,194.96
2026-02-05 01:45:01,TRADE_BLOCKED_MARGIN,2026-02-05 03:45:00+02:00,LONG,195.15
2026-02-05 01:50:01,TRADE_BLOCKED_MARGIN,2026-02-05 03:50:00+02:00,LONG,195.09
2026-02-05 01:55:01,TRADE_BLOCKED_MARGIN,2026-02-05 03:55:00+02:00,LONG,195.09
2026-02-05 02:00:01,TRADE_BLOCKED_MARGIN,2026-02-05 04:00:00+02:00,LONG,195.12
2026-02-05 02:45:01,TRADE_BLOCKED_MARGIN,2026-02-05 04:45:00+02:00,LONG,194.87
2026-02-05 03:25:01,TRADE_BLOCKED_MARGIN,2026-02-05 05:25:00+02:00,LONG,194.67
2026-02-05 03:30:01,TRADE_BLOCKED_MARGIN,2026-02-05 05:30:00+02:00,LONG,194.65
2026-02-05 03:35:01,TRADE_BLOCKED_MARGIN,2026-02-05 05:35:00+02:00,LONG,194.54
2026-02-05 03:40:01,TRADE_BLOCKED_MARGIN,2026-02-05 05:40:00+02:00,LONG,194.45
2026-02-05 03:45:01,TRADE_BLOCKED_MARGIN,2026-02-05 05:45:00+02:00,LONG,194.51
2026-02-05 04:15:01,TRADE_BLOCKED_MARGIN,2026-02-05 06:15:00+02:00,LONG,194.33
2026-02-05 04:20:01,TRADE_BLOCKED_MARGIN,2026-02-05 06:20:00+02:00,LONG,194.26
2026-02-05 04:25:01,TRADE_BLOCKED_MARGIN,2026-02-05 06:25:00+02:00,LONG,194.25
2026-02-05 04:35:01,TRADE_BLOCKED_MARGIN,2026-02-05 06:35:00+02:00,LONG,194.39
2026-02-05 04:40:01,TRADE_BLOCKED_MARGIN,2026-02-05 06:40:00+02:00,LONG,194.37
2026-02-05 04:45:01,TRADE_BLOCKED_MARGIN,2026-02-05 06:45:00+02:00,LONG,194.58
2026-02-05 05:05:01,TRADE_BLOCKED_MARGIN,2026-02-05 07:05:00+02:00,LONG,194.57
2026-02-05 05:10:01,TRADE_BLOCKED_MARGIN,2026-02-05 07:10:00+02:00,LONG,194.5
2026-02-05 05:15:01,TRADE_BLOCKED_MARGIN,2026-02-05 07:15:00+02:00,LONG,194.48
2026-02-05 05:35:01,NO_TRADE_LOW_CONF,2026-02-05 07:35:00+02:00,0.5392641
2026-02-05 05:45:01,NO_TRADE_LOW_CONF,2026-02-05 07:45:00+02:00,0.54333824
