timestamp,event,direction,required_margin,long_used,short_used,avail_long,avail_short,equity,free_margin,margin_level
2026-02-02 16:35:05,MARGIN_CHECK,SHORT,197.0,0.0,1181.3300000000002,1347.339,166.0089999999998,1924.77,152.77,108.62133182844245
2026-02-02 16:40:00,MARGIN_CHECK,SHORT,196.95,0.0,1181.3600000000001,1353.569,172.20899999999983,1933.67,161.67,109.12358916478556
2026-02-02 16:45:00,MARGIN_CHECK,SHORT,196.9,0.0,1181.1799999999998,1357.118,175.9380000000001,1938.74,166.74,109.4097065462754
2026-02-02 16:50:01,MARGIN_CHECK,SHORT,196.94,0.0,1181.86,1366.008,184.14800000000014,1951.44,179.44,110.12641083521446
2026-02-02 16:55:06,MARGIN_CHECK,SHORT,197.05,0.0,1181.76,1349.9989999999998,168.2389999999998,1928.57,156.57,108.83577878103836
2026-02-02 17:00:02,MARGIN_CHECK,SHORT,197.07,0.0,1181.27,1337.3429999999998,156.07299999999987,1910.49,138.49,107.81546275395033
2026-02-02 17:05:03,MARGIN_CHECK,SHORT,197.17,0.0,0.0,1325.9959999999999,1325.9959999999999,1894.28,1894.28,0.0
2026-02-02 17:10:03,MARGIN_CHECK,SHORT,197.18,0.0,197.14,1324.75,1127.6100000000001,1892.5,1596.75,639.898562975486
2026-02-02 17:15:03,MARGIN_CHECK,SHORT,197.1,0.0,394.29999999999995,1327.5149999999999,933.2149999999999,1896.45,1304.93,320.6062347849608
2026-02-02 17:20:04,MARGIN_CHECK,SHORT,197.21,0.0,591.6700000000001,1325.59,733.9199999999998,1893.7,1006.53,213.4540167048029
2026-02-02 17:25:04,MARGIN_CHECK,SHORT,197.21,0.0,789.08,1329.244,540.1639999999999,1898.92,715.95,160.5213995283059
2026-02-02 17:30:05,MARGIN_CHECK,SHORT,197.26,0.0,986.34,1325.177,338.8369999999999,1893.11,414.32,128.01750079456852
2026-02-02 17:35:05,MARGIN_CHECK,SHORT,197.35,0.0,1183.8,1317.547,133.74700000000007,1882.21,107.53,106.05912051750175
2026-02-02 17:40:05,MARGIN_CHECK,SHORT,197.38,0.0,1184.08,1320.221,136.14100000000008,1886.03,111.35,106.27437059075437
2026-02-02 17:45:06,MARGIN_CHECK,SHORT,197.27,0.0,1183.5100000000002,1321.9989999999998,138.48899999999958,1888.57,113.89,106.41749498501139
2026-02-02 17:50:01,MARGIN_CHECK,SHORT,197.26,0.0,1183.3500000000001,1319.339,135.9889999999998,1884.77,110.09,106.20337187549305
2026-02-02 17:55:02,MARGIN_CHECK,SHORT,197.45,0.0,1184.0,1309.5459999999998,125.54599999999982,1870.78,96.1,105.41506074334528
2026-02-02 18:00:02,MARGIN_CHECK,SHORT,197.36,0.0,789.28,1312.066,522.7860000000001,1874.38,691.41,158.44695977074653
2026-02-02 18:05:08,MARGIN_CHECK,SHORT,197.55,0.0,987.4000000000001,1307.2569999999998,319.85699999999974,1867.51,388.5,126.2675708751124
2026-02-02 18:10:03,MARGIN_CHECK,SHORT,197.59,0.0,1185.31,1309.5739999999998,124.2639999999999,1870.82,95.49,105.37871832279069
2026-02-02 18:15:08,MARGIN_CHECK,SHORT,197.6,0.0,1185.82,1318.492,132.67200000000003,1883.56,108.23,106.09633138627747
2026-02-02 18:20:04,MARGIN_CHECK,SHORT,197.58,0.0,1186.12,1327.396,141.27600000000007,1896.28,120.95,106.81281789864421
2026-02-02 18:25:04,MARGIN_CHECK,SHORT,197.5,0.0,1185.35,1322.041,136.69100000000003,1888.63,113.3,106.38191209521611
2026-02-02 18:30:04,MARGIN_CHECK,SHORT,197.47,0.0,1185.3000000000002,1323.826,138.52599999999984,1891.18,115.85,106.52554736302547
2026-02-02 18:35:05,MARGIN_CHECK,SHORT,197.46,0.0,1185.1299999999999,1322.041,136.91100000000006,1888.63,113.3,106.38191209521611
2026-02-02 18:40:00,MARGIN_CHECK,SHORT,197.53,0.0,1185.58,1322.944,137.36400000000003,1889.92,114.59,106.45457464246084
2026-02-02 18:45:05,MARGIN_CHECK,SHORT,197.58,0.0,1185.3400000000001,1311.3519999999999,126.01199999999972,1873.36,98.03,105.52179031504001
2026-02-02 18:50:00,MARGIN_CHECK,SHORT,197.65,0.0,1185.4299999999998,1303.337,117.90700000000015,1861.91,86.58,104.87683979879799
2026-02-02 18:55:01,MARGIN_CHECK,SHORT,197.74,0.0,1186.24,1310.463,124.22299999999996,1872.09,96.76,105.45025431891534
2026-02-02 19:00:01,MARGIN_CHECK,SHORT,197.72,0.0,1186.1399999999999,1310.4699999999998,124.32999999999993,1872.1,96.77,105.45081759447538
2026-02-02 20:00:01,MARGIN_CHECK,SHORT,197.3,0.0,790.11,1345.6519999999998,555.5419999999998,1922.36,739.39,162.5028529886641
2026-02-02 20:05:01,MARGIN_CHECK,SHORT,197.5,0.0,592.71,1335.502,742.7919999999999,1907.86,1020.65,215.04040756979745
2026-02-02 20:10:02,MARGIN_CHECK,SHORT,197.52,0.0,789.87,1326.682,536.812,1895.26,711.81,160.14702775782666
2026-02-02 20:15:02,MARGIN_CHECK,SHORT,197.42,0.0,987.7400000000001,1344.1399999999999,356.39999999999975,1920.2,440.47,129.76691693754944
2026-02-02 20:20:03,MARGIN_CHECK,SHORT,197.54,0.0,1185.5900000000001,1337.5529999999999,151.96299999999974,1910.79,134.94,107.59861474786723
2026-02-02 20:25:03,MARGIN_CHECK,SHORT,197.6,0.0,1185.5,1327.7459999999999,142.24599999999987,1896.78,120.93,106.80969676492948
2026-02-02 20:35:04,MARGIN_CHECK,LONG,197.44,0.0,1185.49,1350.923,165.433,1929.89,154.04,108.67415603795368
2026-02-02 20:40:04,MARGIN_CHECK,LONG,197.35,197.39,987.61,1158.6639999999998,368.44399999999985,1937.22,457.6,130.92685959908624
2026-02-02 20:45:00,MARGIN_CHECK,LONG,197.3,394.72,987.57,963.3499999999999,370.4999999999999,1940.1,460.42,131.11618728373702
2026-02-02 20:50:00,MARGIN_CHECK,LONG,197.38,591.98,987.5,761.8689999999999,366.34899999999993,1934.07,454.35,130.70513340361688
2026-02-02 20:55:01,MARGIN_CHECK,LONG,197.31,789.21,987.32,565.0099999999998,366.89999999999975,1934.6,454.79,130.7329995066934
2026-02-02 21:00:02,MARGIN_CHECK,LONG,197.29,986.3,987.0999999999999,367.58399999999983,366.7839999999999,1934.12,454.25,130.69526377316927
2026-02-02 21:10:03,MARGIN_CHECK,SHORT,197.34,986.23,592.2,373.905,767.935,1943.05,463.18,131.29869515565557
2026-02-02 21:15:04,MARGIN_CHECK,SHORT,197.25,986.09,789.4200000000001,372.4559999999998,569.1259999999997,1940.78,460.95,131.148848178507
2026-02-02 21:20:04,MARGIN_CHECK,SHORT,197.25,986.1600000000001,986.77,372.1479999999999,371.538,1940.44,460.69,131.1329616489272
2026-02-02 21:25:04,MARGIN_CHECK,SHORT,197.29,986.15,1184.0,370.8839999999999,173.03399999999988,1938.62,163.02,109.18112187429601
2026-02-02 21:30:00,MARGIN_CHECK,SHORT,197.26,986.1800000000001,1184.0300000000002,371.596,173.74599999999987,1939.68,164.08,109.24082000450552
2026-02-02 21:35:05,MARGIN_CHECK,SHORT,197.31,986.26,1184.14,370.7739999999999,172.89399999999978,1938.62,163.02,109.18112187429601
2026-02-02 21:40:11,MARGIN_CHECK,SHORT,197.22,986.21,1184.06,372.44799999999987,174.59799999999996,1940.94,165.34,109.31178193286777
2026-02-02 21:45:01,MARGIN_CHECK,SHORT,197.21,986.1600000000001,1184.02,372.63099999999986,174.77099999999996,1941.13,165.53,109.32248254111288
2026-02-02 21:50:01,MARGIN_CHECK,SHORT,197.26,986.14,1183.98,371.475,173.635,1939.45,163.85,109.22786663662988
2026-02-02 21:55:02,MARGIN_CHECK,SHORT,197.28,986.4900000000001,1184.39,372.1679999999998,174.2679999999998,1940.94,165.34,109.31178193286777
